CustomerID,TotalOrders,TotalRevenue,AverageOrderValue,LifetimeMonths,PurchaseFrequency,CLTV,CustomerSegment
13187,1,236.02,236.02,1.0,4.272014753342554,1008.2809220839097,Low Value
13188,1,114.60000000000001,114.60000000000001,1.0,4.272014753342554,489.57289073305674,Low Value
13189,2,260.68,130.34,3.2,4.272014753342554,1781.8060894421394,Medium Value
13192,2,911.94,455.97,3.63,4.272014753342554,7070.915358506224,Medium Value
13193,1,112.08,112.08,1.0,4.272014753342554,478.80741355463346,Low Value
13194,1,60.7,60.7,1.0,4.272014753342554,259.31129552789304,Low Value
13196,4,1797.78,449.445,8.33,4.272014753342554,15993.897137897648,High Value
13198,6,3401.2400000000002,566.8733333333333,11.7,4.272014753342554,28333.787546334715,High Value
13199,38,9817.12,258.34526315789475,12.1,4.272014753342554,13354.22278556696,High Value
13200,4,870.09,217.5225,3.57,4.272014753342554,3317.455805186722,Medium Value
13203,4,869.46,217.365,7.73,4.272014753342554,7177.973543430152,Medium Value
13207,2,250.26000000000002,125.13000000000001,4.5,4.272014753342554,2405.5074273858922,Medium Value
13208,6,1217.65,202.9416666666667,8.33,4.272014753342554,7221.858384585832,Medium Value
13209,8,5891.61,736.45125,11.03,4.272014753342554,34701.82057444675,High Value
13210,1,353.48,353.48,1.0,4.272014753342554,1510.0717750115261,Low Value
13211,3,1095.42,365.14000000000004,11.67,4.272014753342554,18203.84006030429,High Value
13212,3,786.83,262.2766666666667,1.37,4.272014753342554,1535.0162115567853,Low Value
13213,5,1520.58,304.116,4.73,4.272014753342554,6145.15942318119,Medium Value
13216,1,333.74,333.74,1.0,4.272014753342554,1425.742203780544,Low Value
13217,3,533.98,177.99333333333334,1.13,4.272014753342554,859.2408649761794,Low Value
13218,1,62.63999999999999,62.63999999999999,1.0,4.272014753342554,267.59900414937755,Low Value
13220,4,819.2900000000001,204.82250000000002,5.27,4.272014753342554,4611.274989372982,Medium Value
13221,2,847.41,423.705,3.97,4.272014753342554,7185.993823928077,Medium Value
13223,2,163.20000000000002,81.60000000000001,1.03,4.272014753342554,359.054295988935,Low Value
13224,2,2155.95,1077.975,3.03,4.272014753342554,13953.52906431535,High Value
13225,7,6463.84,923.4057142857143,11.93,4.272014753342554,47061.49781856023,High Value
13226,1,108.21000000000001,108.21000000000001,1.0,4.272014753342554,462.2747164591978,Low Value
13227,1,257.7,257.7,1.0,4.272014753342554,1100.8982019363762,Low Value
13228,1,358.0,358.0,1.0,4.272014753342554,1529.3812816966345,Low Value
13229,1,160.95,160.95,1.0,4.272014753342554,687.5807745504841,Low Value
13230,14,2755.63,196.8307142857143,12.0,4.272014753342554,10090.364584074294,High Value
13232,7,1328.35,189.7642857142857,7.67,4.272014753342554,6217.883602515971,Medium Value
13233,2,605.12,302.56,8.7,4.272014753342554,11245.104818810512,High Value
13235,1,1031.07,1031.07,1.0,4.272014753342554,4404.746251728907,Medium Value
13236,2,744.85,372.425,2.73,4.272014753342554,4343.44390802213,Medium Value
13238,4,700.73,175.1825,11.43,4.272014753342554,8554.008826348547,High Value
13239,1,329.56,329.56,1.0,4.272014753342554,1407.8851821115722,Low Value
13240,4,663.65,165.9125,8.97,4.272014753342554,6357.7624104426,Medium Value
13242,3,270.40000000000003,90.13333333333334,3.37,4.272014753342554,1297.6216333179655,Low Value
13243,1,585.12,585.12,1.0,4.272014753342554,2499.641272475795,Medium Value
13244,1,121.74000000000001,121.74000000000001,1.0,4.272014753342554,520.0750760719226,Low Value
13245,1,430.5,430.5,1.0,4.272014753342554,1839.1023513139696,Medium Value
13246,6,1961.52,326.92,10.4,4.272014753342554,14524.713456892578,High Value
13247,4,501.12,125.28,2.13,4.272014753342554,1139.9717576763485,Low Value
13248,2,465.68,232.84,2.13,4.272014753342554,2118.702299308437,Medium Value
13249,3,711.41,237.13666666666666,5.6,4.272014753342554,5673.087495927462,Medium Value
13253,2,1030.4,515.2,6.07,4.272014753342554,13359.71794559705,High Value
13255,2,399.51,199.755,12.13,4.272014753342554,10351.212004564317,High Value
13258,3,672.83,224.27666666666667,6.43,4.272014753342554,6160.668061380052,Medium Value
13259,1,283.18,283.18,1.0,4.272014753342554,1209.7491378515444,Low Value
13260,1,557.62,557.62,1.0,4.272014753342554,2382.160866758875,Medium Value
13261,2,944.1,472.05,0.57,4.272014753342554,1149.464601659751,Low Value
13262,1,200.29,200.29,1.0,4.272014753342554,855.6418349469801,Low Value
13263,35,7436.93,212.48371428571429,10.77,4.272014753342554,9776.290465686623,High Value
13265,5,2092.66,418.532,7.33,4.272014753342554,13105.855861207929,High Value
13266,12,3834.2599999999998,319.52166666666665,8.17,4.272014753342554,11152.060408682955,High Value
13267,19,4521.49,237.97315789473683,12.13,4.272014753342554,12331.659326495354,High Value
13268,11,3174.75,288.6136363636364,8.3,4.272014753342554,10233.582214258771,High Value
13269,15,5343.28,356.21866666666665,12.27,4.272014753342554,18672.135070834487,High Value
13270,1,590.0,590.0,1.0,4.272014753342554,2520.4887044721067,Medium Value
13271,1,211.49,211.49,1.0,4.272014753342554,903.4884001844168,Low Value
13272,2,276.56,138.28,1.93,4.272014753342554,1140.1170061779621,Low Value
13273,1,138.98,138.98,1.0,4.272014753342554,593.7246104195481,Low Value
13276,2,590.9300000000001,295.46500000000003,1.2,4.272014753342554,1514.6770069156294,Low Value
13277,4,258.4,64.6,3.9,4.272014753342554,1076.291396957123,Low Value
13278,1,542.73,542.73,1.0,4.272014753342554,2318.5505670816046,Medium Value
13279,1,137.75,137.75,1.0,4.272014753342554,588.4700322729368,Low Value
13280,3,798.46,266.15333333333336,7.13,4.272014753342554,8106.88819222376,High Value
13282,3,1132.14,377.38000000000005,6.73,4.272014753342554,10849.923802858462,High Value
13283,2,93.66,46.83,4.17,4.272014753342554,834.2437402489627,Low Value
13284,1,201.19,201.19,1.0,4.272014753342554,859.4866482249885,Low Value
13285,4,2709.12,677.28,8.87,4.272014753342554,25664.0158495159,High Value
13291,1,361.11,361.11,1.0,4.272014753342554,1542.6672475795297,Low Value
13292,2,578.9399999999999,289.46999999999997,8.17,4.272014753342554,10103.186304011062,High Value
13294,2,873.74,436.87,1.97,4.272014753342554,3676.64071802674,Medium Value
13295,1,201.20000000000002,201.20000000000002,1.0,4.272014753342554,859.529368372522,Low Value
13296,1,87.4,87.4,1.0,4.272014753342554,373.3740894421393,Low Value
13297,4,2089.85,522.4625,1.97,4.272014753342554,4396.975990894422,Medium Value
13298,1,360.0,360.0,1.0,4.272014753342554,1537.9253112033196,Low Value
13299,1,142.5,142.5,1.0,4.272014753342554,608.762102351314,Low Value
13300,1,371.89,371.89,1.0,4.272014753342554,1588.7195666205623,Low Value
13301,4,618.09,154.5225,6.27,4.272014753342554,4138.96744626556,Medium Value
13302,1,63.75,63.75,1.0,4.272014753342554,272.3409405255878,Low Value
13304,1,300.42,300.42,1.0,4.272014753342554,1283.3986721991703,Low Value
13305,10,2000.86,200.08599999999998,12.27,4.272014753342554,10488.032120110649,High Value
13307,1,15.0,15.0,1.0,4.272014753342554,64.0802213001383,Low Value
13308,3,1385.51,461.83666666666664,6.0,4.272014753342554,11837.838321807285,High Value
13309,5,1456.79,291.358,10.03,4.272014753342554,12484.19731527893,High Value
13310,3,1132.03,377.3433333333333,9.87,4.272014753342554,15910.60075343476,High Value
13311,2,598.57,299.285,4.83,4.272014753342554,6175.3961882434305,Medium Value
13313,5,1555.32,311.06399999999996,10.57,4.272014753342554,14046.155870760718,High Value
13314,3,775.94,258.6466666666667,2.4,4.272014753342554,2651.8617021668974,Medium Value
13316,4,5732.93,1433.2325,7.23,4.272014753342554,44267.774483333335,High Value
13317,6,2273.68,378.94666666666666,9.73,4.272014753342554,15751.563754602736,High Value
13318,3,640.76,213.58666666666667,1.2,4.272014753342554,1094.93446934071,Low Value
13319,26,10845.550000000001,417.1365384615385,12.0,4.272014753342554,21384.161357591234,High Value
13320,4,1532.2,383.05,4.5,4.272014753342554,7363.778630705395,Medium Value
13321,2,567.36,283.68,0.47,4.272014753342554,569.5860182572615,Low Value
13322,1,199.48000000000002,199.48000000000002,1.0,4.272014753342554,852.1815029967728,Low Value
13323,5,787.85,157.57,2.7,4.272014753342554,1817.481684647303,Medium Value
13324,10,7121.95,712.1949999999999,10.8,4.272014753342554,32859.08151037344,High Value
13325,1,675.3,675.3,1.0,4.272014753342554,2884.8915629322264,Medium Value
13327,8,3627.77,453.47125,10.87,4.272014753342554,21057.753909255414,High Value
13328,1,1308.48,1308.48,1.0,4.272014753342554,5589.845864453665,Medium Value
13329,2,789.0,394.5,11.17,4.272014753342554,18824.91069156293,High Value
13330,3,1140.93,380.31,7.43,4.272014753342554,12071.446186168741,High Value
13332,1,350.9,350.9,1.0,4.272014753342554,1499.0499769479022,Low Value
13334,3,3502.32,1167.44,7.43,4.272014753342554,37055.79431406178,High Value
13336,1,795.12,795.12,1.0,4.272014753342554,3396.7643706777317,Medium Value
13338,1,487.02,487.02,1.0,4.272014753342554,2080.5566251728906,Medium Value
13339,1,860.12,860.12,1.0,4.272014753342554,3674.445329644998,Medium Value
13340,7,10736.48,1533.782857142857,7.7,4.272014753342554,50453.041054863985,High Value
13341,1,775.85,775.85,1.0,4.272014753342554,3314.442646380821,Medium Value
13343,1,353.43,353.43,1.0,4.272014753342554,1509.8581742738588,Low Value
13344,3,2511.69,837.23,6.97,4.272014753342554,24929.31261622868,High Value
13345,1,389.5,389.5,1.0,4.272014753342554,1663.9497464269248,Medium Value
13347,1,341.36,341.36,1.0,4.272014753342554,1458.2949562010144,Low Value
13348,1,233.76,233.76,1.0,4.272014753342554,998.6261687413554,Low Value
13349,1,247.32,247.32,1.0,4.272014753342554,1056.5546887966805,Low Value
13350,2,979.12,489.56,2.1,4.272014753342554,4391.9558395574,Medium Value
13351,1,373.94,373.94,1.0,4.272014753342554,1597.4771968649147,Low Value
13352,1,397.97999999999996,397.97999999999996,1.0,4.272014753342554,1700.1764315352696,Medium Value
13354,1,743.53,743.53,1.0,4.272014753342554,3176.371129552789,Medium Value
13355,1,674.7,674.7,1.0,4.272014753342554,2882.3283540802213,Medium Value
13356,1,768.24,768.24,1.0,4.272014753342554,3281.9326141078836,Medium Value
13357,1,609.4,609.4,1.0,4.272014753342554,2603.3657906869526,Medium Value
13358,1,439.03,439.03,1.0,4.272014753342554,1875.5426371599815,Medium Value
13359,1,439.56,439.56,1.0,4.272014753342554,1877.806804979253,Medium Value
13362,4,3090.7400000000002,772.6850000000001,9.27,4.272014753342554,30599.544341493776,High Value
13363,2,992.5,496.25,0.87,4.272014753342554,1844.388969571231,Medium Value
13364,1,134.95999999999998,134.95999999999998,1.0,4.272014753342554,576.551111111111,Low Value
13365,2,2225.37,1112.685,6.13,4.272014753342554,29138.383290594742,High Value
13366,1,56.160000000000004,56.160000000000004,1.0,4.272014753342554,239.91634854771786,Low Value
13368,2,623.4,311.7,2.67,4.272014753342554,3555.3372863070535,Medium Value
13369,1,308.28000000000003,308.28000000000003,1.0,4.272014753342554,1316.9767081604427,Low Value
13370,1,754.87,754.87,1.0,4.272014753342554,3224.815776855694,Medium Value
13372,1,378.64,378.64,1.0,4.272014753342554,1617.5556662056247,Medium Value
13373,3,3312.25,1104.0833333333333,7.17,4.272014753342554,33818.45427155371,High Value
13375,1,778.65,778.65,1.0,4.272014753342554,3326.4042876901794,Medium Value
13376,3,1019.76,339.92,4.5,4.272014753342554,6534.644647302905,Medium Value
13379,3,572.56,190.85333333333332,3.67,4.272014753342554,2992.254698509297,Medium Value
13381,6,3639.31,606.5516666666666,8.9,4.272014753342554,23061.659251114183,High Value
13382,1,222.99,222.99,1.0,4.272014753342554,952.6165698478562,Low Value
13384,7,4151.93,593.1328571428572,4.9,4.272014753342554,12415.974350391889,High Value
13385,1,534.57,534.57,1.0,4.272014753342554,2283.6909266943294,Medium Value
13388,2,677.1,338.55,1.0,4.272014753342554,1446.2905947441218,Low Value
13389,3,797.96,265.9866666666667,7.37,4.272014753342554,8374.523366098048,High Value
13390,1,544.08,544.08,1.0,4.272014753342554,2324.317786998617,Medium Value
13391,1,59.8,59.8,1.0,4.272014753342554,255.46648224988473,Low Value
13394,8,2520.02,315.0025,10.27,4.272014753342554,13820.29101177962,High Value
13395,1,307.72,307.72,1.0,4.272014753342554,1314.584379898571,Low Value
13396,2,1360.99,680.495,9.67,4.272014753342554,28111.508851498384,High Value
13397,5,1544.13,308.826,8.87,4.272014753342554,11702.272854273859,High Value
13398,1,457.34,457.34,1.0,4.272014753342554,1953.7632272936835,Medium Value
13402,2,621.23,310.615,8.13,4.272014753342554,10788.118643015216,High Value
13403,1,75.0,75.0,1.0,4.272014753342554,320.4011065006916,Low Value
13404,2,252.49,126.245,7.03,4.272014753342554,3791.423132826187,Medium Value
13405,3,572.451,190.817,8.1,4.272014753342554,6602.901617427386,Medium Value
13408,62,28117.04,453.5006451612903,12.37,4.272014753342554,23965.161096661162,High Value
13410,5,1003.06,200.612,8.9,4.272014753342554,7627.455070908252,Medium Value
13411,1,213.55,213.55,1.0,4.272014753342554,912.2887505763025,Low Value
13414,3,1390.5,463.5,5.4,4.272014753342554,10692.42572614108,High Value
13416,2,712.5,356.25,1.23,4.272014753342554,1871.9434647302903,Medium Value
13417,2,640.83,320.415,6.67,4.272014753342554,9130.013439972337,High Value
13418,18,6127.43,340.4127777777778,12.0,4.272014753342554,17450.98090671585,High Value
13419,1,221.06,221.06,1.0,4.272014753342554,944.371581373905,Low Value
13420,2,159.85,79.925,0.67,4.272014753342554,228.76532203780545,Low Value
13421,2,1833.71,916.855,8.3,4.272014753342554,32509.59011940987,High Value
13422,1,2626.3,2626.3,1.0,4.272014753342554,11219.59234670355,High Value
13425,3,1624.21,541.4033333333333,6.2,4.272014753342554,14339.874770554788,High Value
13426,10,3641.32,364.132,11.93,4.272014753342554,18558.036904638084,High Value
13427,3,582.6,194.20000000000002,6.5,4.272014753342554,5392.564223144306,Medium Value
13428,1,201.78,201.78,1.0,4.272014753342554,862.0071369294606,Low Value
13429,4,1006.8,251.7,2.13,4.272014753342554,2290.3168215767632,Medium Value
13430,2,679.45,339.725,2.23,4.272014753342554,3236.4217729368374,Medium Value
13431,2,1269.1,634.55,0.7,4.272014753342554,1897.5648732134623,Medium Value
13434,2,534.24,267.12,0.73,4.272014753342554,833.03262406639,Low Value
13435,7,3809.8900000000003,544.2700000000001,6.1,4.272014753342554,14183.289765790689,High Value
13436,1,196.89,196.89,1.0,4.272014753342554,841.1169847856154,Low Value
13437,7,3408.06,486.86571428571426,5.83,4.272014753342554,12125.802508516103,High Value
13439,1,283.71,283.71,1.0,4.272014753342554,1212.013305670816,Low Value
13441,1,296.64,296.64,1.0,4.272014753342554,1267.2504564315352,Low Value
13447,3,1129.14,376.38000000000005,0.4,4.272014753342554,643.1603651452283,Low Value
13448,6,3534.69,589.115,11.9,4.272014753342554,29948.824859843247,High Value
13449,1,291.88,291.88,1.0,4.272014753342554,1246.9156662056246,Low Value
13450,6,2043.7199999999998,340.61999999999995,6.37,4.272014753342554,9269.201447856152,High Value
13451,5,2898.2599999999998,579.6519999999999,10.27,4.272014753342554,25431.415069912397,High Value
13452,2,590.0,295.0,0.37,4.272014753342554,466.29041032733977,Low Value
13453,2,356.97999999999996,178.48999999999998,4.1,4.272014753342554,3126.2988446288605,Medium Value
13455,2,1058.34,529.17,11.37,4.272014753342554,25703.272674688793,High Value
13456,6,1766.72,294.4533333333333,6.3,4.272014753342554,7924.826600276625,Medium Value
13458,14,9646.57,689.0407142857142,11.73,4.272014753342554,34528.33529877494,High Value
13460,2,183.44,91.72,0.67,4.272014753342554,262.525559428308,Low Value
13461,3,1445.0,481.6666666666667,4.13,4.272014753342554,8498.247748578453,High Value
13462,1,151.5,151.5,1.0,4.272014753342554,647.210235131397,Low Value
13464,1,674.68,674.68,1.0,4.272014753342554,2882.242913785154,Medium Value
13466,1,307.9,307.9,1.0,4.272014753342554,1315.3533425541723,Low Value
13467,2,1071.91,535.955,0.83,4.272014753342554,1900.3743637159982,Medium Value
13468,37,5704.97,154.1883783783784,12.37,4.272014753342554,8148.057486790524,High Value
13470,2,165.0,82.5,0.5,4.272014753342554,176.22060857538037,Low Value
13471,4,2501.84,625.46,1.53,4.272014753342554,4088.12075186722,Medium Value
13473,2,422.64,211.32,9.07,4.272014753342554,8188.052770124481,High Value
13474,1,226.84,226.84,1.0,4.272014753342554,969.063826648225,Low Value
13475,4,1431.78,357.945,3.57,4.272014753342554,5459.0523655601655,Medium Value
13476,2,1238.47,619.235,3.4,4.272014753342554,8994.29558967266,High Value
13477,6,1454.58,242.42999999999998,8.43,4.272014753342554,8730.652043983402,High Value
13479,2,300.95,150.475,1.1,4.272014753342554,707.1145620101429,Low Value
13481,5,1804.56,360.912,7.03,4.272014753342554,10839.004362268326,High Value
13482,1,184.64,184.64,1.0,4.272014753342554,788.7848040571691,Low Value
13483,1,140.34,140.34,1.0,4.272014753342554,599.5345504840941,Low Value
13484,1,313.8,313.8,1.0,4.272014753342554,1340.5582295988936,Low Value
13485,1,454.24,454.24,1.0,4.272014753342554,1940.519981558322,Medium Value
13486,3,1122.41,374.1366666666667,2.53,4.272014753342554,4043.742920209006,Medium Value
13487,3,575.4,191.79999999999998,9.83,4.272014753342554,8054.430983863531,High Value
13488,13,8968.31,689.87,11.67,4.272014753342554,34393.06332475795,High Value
13489,4,449.52,112.38,6.3,4.272014753342554,3024.560813278008,Medium Value
13491,10,1215.82,121.582,10.67,4.272014753342554,5541.999042895342,Medium Value
13492,3,1269.84,423.28,2.6,4.272014753342554,4701.471852466574,Medium Value
13493,2,618.63,309.315,0.37,4.272014753342554,488.9173500691563,Low Value
13494,1,316.26000000000005,316.26000000000005,1.0,4.272014753342554,1351.0673858921164,Low Value
13495,5,2044.8700000000001,408.97400000000005,12.0,4.272014753342554,20965.715540802215,High Value
13496,2,653.33,326.665,11.63,4.272014753342554,16229.870844029509,High Value
13497,2,348.05,174.025,2.83,4.272014753342554,2103.9277498847396,Medium Value
13499,5,1159.11,231.82199999999997,8.4,4.272014753342554,8318.914834854771,High Value
13500,3,1166.77,388.92333333333335,3.3,4.272014753342554,5482.904519133241,Medium Value
13501,1,1340.32,1340.32,1.0,4.272014753342554,5725.8668142000915,Medium Value
13502,3,292.0,97.33333333333333,10.23,4.272014753342554,4253.730530198248,Medium Value
13503,1,216.85,216.85,1.0,4.272014753342554,926.3863992623328,Low Value
13504,1,295.93,295.93,1.0,4.272014753342554,1264.217325956662,Low Value
13505,4,4393.63,1098.4075,5.3,4.272014753342554,24869.789139465192,High Value
13506,2,458.52,229.26,1.77,4.272014753342554,1733.5417211618258,Medium Value
13507,4,2479.16,619.79,4.73,4.272014753342554,12523.86707339788,High Value
13508,1,110.97,110.97,1.0,4.272014753342554,474.06547717842324,Low Value
13509,7,979.72,139.96,9.17,4.272014753342554,5482.845565329645,Medium Value
13510,4,1791.56,447.89,6.07,4.272014753342554,11614.293615398801,High Value
13512,1,251.21,251.21,1.0,4.272014753342554,1073.172826187183,Low Value
13513,1,205.1,205.1,1.0,4.272014753342554,876.1902259105578,Low Value
13514,1,152.20000000000002,152.20000000000002,1.0,4.272014753342554,650.2006454587369,Low Value
13515,4,891.12,222.78,5.83,4.272014753342554,5548.524374550484,Medium Value
13516,3,1389.41,463.1366666666667,7.23,4.272014753342554,14304.747844444446,High Value
13517,3,2128.42,709.4733333333334,4.0,4.272014753342554,12123.522188412478,High Value
13518,1,627.16,627.16,1.0,4.272014753342554,2679.236772706316,Medium Value
13519,1,122.75,122.75,1.0,4.272014753342554,524.3898109727985,Low Value
13520,6,3624.35,604.0583333333333,10.4,4.272014753342554,26837.67956354695,High Value
13521,3,1071.73,357.24333333333334,0.27,4.272014753342554,412.06017344398344,Low Value
13522,1,125.80000000000001,125.80000000000001,1.0,4.272014753342554,537.4194559704933,Low Value
13523,5,3964.88,792.976,11.1,4.272014753342554,37602.417398616875,High Value
13524,5,680.1800000000001,136.036,5.97,4.272014753342554,3469.4523599446748,Medium Value
13525,2,628.78,314.39,7.77,4.272014753342554,10435.72164121715,High Value
13527,7,2242.36,320.33714285714285,9.77,4.272014753342554,13370.098453217413,High Value
13529,2,307.76,153.88,4.17,4.272014753342554,2741.2647181189486,Medium Value
13531,2,483.8,241.9,5.37,4.272014753342554,5549.359980636238,Medium Value
13532,1,210.31,210.31,1.0,4.272014753342554,898.4474227754725,Low Value
13533,3,269.09,89.69666666666666,2.8,4.272014753342554,1072.919353311818,Low Value
13534,25,5870.08,234.8032,11.83,4.272014753342554,11866.468749514062,High Value
13536,7,3444.39,492.05571428571426,2.47,4.272014753342554,5192.111099110848,Medium Value
13538,7,1280.85,182.97857142857143,9.07,4.272014753342554,7089.902511163802,Medium Value
13539,3,631.34,210.4466666666667,7.43,4.272014753342554,6679.802297402797,Medium Value
13544,2,276.06,138.03,6.67,4.272014753342554,3933.0735300138313,Medium Value
13546,3,621.09,207.03,6.27,4.272014753342554,5545.408794190871,Medium Value
13548,2,678.16,339.08,4.9,4.272014753342554,7097.918336560627,Medium Value
13549,7,918.2,131.17142857142858,7.2,4.272014753342554,4034.6372021339657,Medium Value
13551,1,91.80000000000001,91.80000000000001,1.0,4.272014753342554,392.1709543568465,Low Value
13552,12,3740.07,311.6725,8.3,4.272014753342554,11051.197001152606,High Value
13555,4,4098.88,1024.72,4.27,4.272014753342554,18692.432950852926,High Value
13557,2,584.06,292.03,8.4,4.272014753342554,10479.474334716457,High Value
13558,4,594.52,148.63,2.07,4.272014753342554,1314.3455742738588,Low Value
13560,1,171.42000000000002,171.42000000000002,1.0,4.272014753342554,732.3087690179807,Low Value
13561,1,141.85999999999999,141.85999999999999,1.0,4.272014753342554,606.0280129091747,Low Value
13562,3,1799.33,599.7766666666666,5.43,4.272014753342554,13913.043394098662,High Value
13563,2,777.53,388.765,1.83,4.272014753342554,3039.2819625172892,Medium Value
13564,3,1724.67,574.89,7.43,4.272014753342554,18247.62351230982,High Value
13565,2,240.22,120.11,10.5,4.272014753342554,5387.672766251728,Medium Value
13566,2,856.84,428.42,1.37,4.272014753342554,2507.3966880590137,Medium Value
13568,1,187.05,187.05,1.0,4.272014753342554,799.0803596127248,Low Value
13569,2,338.62,169.31,11.67,4.272014753342554,8440.850524757952,High Value
13570,1,239.49,239.49,1.0,4.272014753342554,1023.1048132780084,Low Value
13571,12,2088.94,174.07833333333335,8.0,4.272014753342554,5949.321665898264,Medium Value
13572,1,1384.25,1384.25,1.0,4.272014753342554,5913.536422314431,Medium Value
13573,2,290.25,145.125,6.73,4.272014753342554,4172.439429460581,Medium Value
13575,5,732.0699999999999,146.414,5.07,4.272014753342554,3171.1976342461962,Medium Value
13576,18,6717.34,373.18555555555554,12.07,4.272014753342554,19242.648182746787,High Value
13577,4,1687.6000000000001,421.90000000000003,7.2,4.272014753342554,12977.01377593361,High Value
13579,2,467.04,233.52,11.8,4.272014753342554,11771.69044536653,High Value
13581,1,118.0,118.0,1.0,4.272014753342554,504.0977408944214,Low Value
13583,1,781.03,781.03,1.0,4.272014753342554,3336.571682803135,Medium Value
13584,1,142.4,142.4,1.0,4.272014753342554,608.3349008759798,Low Value
13587,1,712.4,712.4,1.0,4.272014753342554,3043.3833102812355,Medium Value
13588,9,2478.95,275.43888888888887,7.97,4.272014753342554,9378.131605911582,High Value
13589,2,379.65,189.825,5.47,4.272014753342554,4435.815547026279,Medium Value
13590,6,1981.92,330.32,9.7,4.272014753342554,13687.97955924389,High Value
13591,3,1117.13,372.3766666666667,6.73,4.272014753342554,10706.074670877519,High Value
13592,4,247.95999999999998,61.989999999999995,7.6,4.272014753342554,2012.648678653757,Medium Value
13593,5,2011.88,402.37600000000003,7.57,4.272014753342554,13012.498497519595,High Value
13594,1,396.97,396.97,1.0,4.272014753342554,1695.8616966343939,Medium Value
13596,2,664.11,332.055,0.23,4.272014753342554,326.2650875518673,Low Value
13598,1,160.04,160.04,1.0,4.272014753342554,683.6932411249423,Low Value
13599,21,5149.92,245.2342857142857,12.17,4.272014753342554,12749.833401883685,High Value
13600,1,219.52,219.52,1.0,4.272014753342554,937.7926786537575,Low Value
13601,2,693.32,346.66,5.53,4.272014753342554,8189.579588197327,High Value
13602,1,428.89,428.89,1.0,4.272014753342554,1832.224407561088,Medium Value
13603,1,164.34,164.34,1.0,4.272014753342554,702.0629045643153,Low Value
13606,3,276.75,92.25,9.4,4.272014753342554,3704.477593360996,Medium Value
13607,1,675.51,675.51,1.0,4.272014753342554,2885.788686030429,Medium Value
13610,7,1082.33,154.6185714285714,9.1,4.272014753342554,6010.84864638082,Medium Value
13611,3,1154.4,384.8,9.0,4.272014753342554,14794.841493775933,High Value
13614,4,1585.46,396.365,10.2,4.272014753342554,17271.426702627938,High Value
13615,1,417.69,417.69,1.0,4.272014753342554,1784.3778423236515,Medium Value
13617,3,544.18,181.39333333333332,4.67,4.272014753342554,3618.8530320577834,Medium Value
13618,1,177.34,177.34,1.0,4.272014753342554,757.5990963577685,Low Value
13621,1,213.85,213.85,1.0,4.272014753342554,913.5703550023052,Low Value
13623,5,727.74,145.548,8.87,4.272014753342554,5515.217013443983,Medium Value
13626,1,257.23,257.23,1.0,4.272014753342554,1098.8903550023053,Low Value
13627,5,1638.47,327.694,9.93,4.272014753342554,13901.14207363762,High Value
13629,11,7792.36,708.3963636363636,10.5,4.272014753342554,31775.937025022005,High Value
13630,7,2031.78,290.2542857142857,9.33,4.272014753342554,11568.925612092471,High Value
13631,11,3070.42,279.1290909090909,5.57,4.272014753342554,6641.910821090574,Medium Value
13632,5,2118.93,423.78599999999994,7.27,4.272014753342554,13161.7537217704,High Value
13634,5,1547.3600000000001,309.47200000000004,9.77,4.272014753342554,12916.613639022591,High Value
13635,1,1071.03,1071.03,1.0,4.272014753342554,4575.455961272475,Medium Value
13636,5,949.12,189.824,8.27,4.272014753342554,6706.39877901337,Medium Value
13637,3,804.3,268.09999999999997,5.8,4.272014753342554,6642.897501152604,Medium Value
13638,1,122.64,122.64,1.0,4.272014753342554,523.9198893499308,Low Value
13639,1,1033.34,1033.34,1.0,4.272014753342554,4414.443725218995,Medium Value
13642,1,312.28,312.28,1.0,4.272014753342554,1334.0647671738127,Low Value
13643,3,519.44,173.14666666666668,5.13,4.272014753342554,3794.5846373443987,Medium Value
13644,4,2624.26,656.065,2.97,4.272014753342554,8324.076496680498,High Value
13645,1,252.1,252.1,1.0,4.272014753342554,1076.9749193176579,Low Value
13647,4,1648.1200000000001,412.03000000000003,7.5,4.272014753342554,13201.486791147996,High Value
13649,2,346.6,173.3,3.63,4.272014753342554,2687.4347690179807,Medium Value
13650,6,1836.34,306.0566666666667,8.33,4.272014753342554,10891.296699339173,High Value
13651,2,94.2,47.1,0.13,4.272014753342554,26.15754633471646,Low Value
13652,3,1095.08,365.02666666666664,10.73,4.272014753342554,16732.35454654987,High Value
13654,6,2707.33,451.22166666666664,7.67,4.272014753342554,14784.88848260335,High Value
13655,2,932.97,466.485,4.23,4.272014753342554,8429.674293360997,High Value
13656,2,379.65,189.825,5.73,4.272014753342554,4646.658699170124,Medium Value
13657,2,382.14,191.07,6.33,4.272014753342554,5166.886926970954,Medium Value
13658,5,2639.17,527.8340000000001,6.47,4.272014753342554,14589.297690493315,High Value
13659,2,1563.0,781.5,3.83,4.272014753342554,12786.759598893499,High Value
13662,3,881.26,293.75333333333333,5.77,4.272014753342554,7240.8801710773005,Medium Value
13663,1,189.47,189.47,1.0,4.272014753342554,809.4186353158137,Low Value
13666,3,84.65,28.21666666666667,7.57,4.272014753342554,912.5030633164286,Low Value
13667,1,299.05,299.05,1.0,4.272014753342554,1277.5460119870909,Low Value
13668,21,6309.83,300.46809523809526,11.97,4.272014753342554,15364.741505117567,High Value
13669,2,218.55,109.275,3.27,4.272014753342554,1526.5158278008298,Low Value
